text_id;text_en;label
sekarang di tilang pake drone sekarang udah electronic traffic law enforcement etle drone rupa baharu etle mobile device bakal digunain buat nilang nih wah makin canggih aja sobat muda;now in the ticket using the drone now already electronic traffic law enforcement etle drone, baharu mobile device, will be used for nilang, wow, the more sophisticated young friend;1
tilang etle tingkat disiplin polda metro copot plat nomor fenomena saat;etle ticket disciplinary level metro polda copot plate phenomenon numbers;0
bhai aajkal twitter par ias j wa forward tweet karta hoy etle upsc nu gyan na chodo;bhai aajkal twitter par ias j wa forward tweet karta hoy etle upsc nu gyan na chodo;0
mantap pak polisi polresta cirebon atas sosialisasi etle;great, the cirebon police station for etle's socialization;1
data gar lantas guna helm tercapture kamera etle;gar data then for helmets with etle cameras;0
satlantas polres tangerang selatan terap etle mobile mobil patroli;satlantas south tangerang police station terpap etle mobile patrol cars;0
goodjob pak kapolri terobos baru telah bapak laku moga dengan ada etilang bisa edukasi para kendara motormobil tertib lalu lintas taat hukum;goodjob pak kapolri bodos new brother, mr.;1
tilang elektronik ambon ditlantas polda malu hari langgar;ambon electronic ticket ditlantas polda shame hari langgar;0
tilang pame etle mending uang tilang nitip saya lebih murah;pame etle ticketing mending my nitip ticketing money is cheaper;0
stnk tak blokir segera urus tilang elektronik begini cara;stnk does not block immediately take care of the electronic ticket like this;0
first time dapet etilang jadi waswas soal w kalau lewat ronggowasito selalu nrabas lampu;first time i get ethilang so i was worried about w if through ronggowasito always the lamp;1
etle sudirman dkk jalan gak sih jarang liat tweet orang kena etle;etle sudirman et al i don't rarely see tweet people hit by etle;1
ive just posted a new blog kapolri beri harga gubernur jatim beberapa kepala daerah stakeholder kait dukung etle;ive just posted a new blog of the national police chief give prices for the governor of east java several regional heads of stakeholders support etle;1
kowe nduwe etle tho maaf kalo gitu kene kiy gak nduwe etle jeeh;kowe nduwe etle tho sorry if so kene kiy doesn't go nduwe etle jeeh;-1
etle nasional saah satu bentuk upaya korlantas polri mengimplentasikan program prioritas hari kerja kapolri kait tega hukum bidang lalu lintas manfaat teknologi informasi;national etle a form of the national police korlantas efforts implement the priority priority program of the national police chief hooks the public of law in the field of traffic in the benefits of information technology;0
sosialisasi etle elektronic trafic law enforvement ogan komering ilir mengantisiapasi kurang langgar lalu lintas ringan tangan beri baik;socialization of etle electronic traffic law enforvement ogan komering ilir anticipates lack of violation of light traffic, give a good hand;1
redam pungli tilangelektronik;did the tickelelelectronic extortion;0
titik letak etle batas terap tilang manual anggap penting tindak langgar lalu lintas;the location of the location of the ethle limit of the manual ticket;0
saking banyak sampe lupa laku etle dicabutin platnya;i was so much that i forgot to sell the ethle to be pulled out the plate;1
saat etle cakup langgar batas cepat banyak okb pakai motormobil ugalugalan motong jalan kebutkebutan bahaya guna jalan;when etle cakup disbreets fast limits many okb using motorbils ugalugalan motit road thinking dangers for the way;1
titik kamera etle bal lokasi;etle bal camera point location;0
betull resah sih sbnrnya kalau pungli mending tilang elektronik aja;it's true that it is restless if the extortion is better;1
pasang tiang etle;install the etle pole;0
moga etle pilih kasih dlm pantau misal pjr yg tuh;i hope etle chooses to be loved in monitoring for example the pjr;1
bule ketilang etle bayar cekal imigrasi;caucasians ketilang etle pay immigration branch;0
ribu langgar etle kota jambi kasat lantas ratus kirim surat alamat;thousand langgar etle jambi city kasat lantas hundred send address letter;0
etle sangat efektif bantu tugas tindak langgar;etle is very effective in helping the task of violating acts;1
oprasi zebra progo guna tilang electronik etle statis etle mobile patuh atur lalu lintas lengkap suratsurat dan utama selamat bukan cepat ops zebra progo laksana mulai oktober s d oktober;operasi zebra progo for electronic etle static ticket etle mobile ticket set complete traffic and utama congratulations not fast ops zebra progo laksana starting october s d october;1
jalan emang parah rusak kalo malem gelap trus lampu flash etilang bayangin dah gimana ga stres lewat sini tiap hari ngeri salah ambil jalan kena lubang musnah tel bumi rem;the road is really bad if the night is dark and then the lights of the ethilang flash imagine how not stress through here every day horrified wrongly taking the road hit by a hole destroyed by the earth brake;-1
bukan tilang manual satlantas polrestabes makassar tindak langgar lalin lewat etilang tilang;not a manual ticket manual satlantas polrestabes makassar acts of larder through ethilang ticketing;0
sosialisasi etle app smart city dulur kito taman kota prabujaya satlantas polres prabumulih;socialization of etle app smart city dulur kito taman prabujaya city satlantas prabumulih police;1
aja buat bukti tilang kan emang sekarang udah ga tilang manual jd video bisa jd bukti tilang elektronik malah skrang dah banyak polisi yg lengkap seragam kamera;just for the ticket proof, right now it's not a manual ticket so the video can be proof of electronic tickets, but there are many police that are complete with a camera uniform;1
pas ngefoto ngarepe ngono kui seko nduwur foto etle;when i took a photo, i ngarepe ngono kui seko nduwur photo etle;0
anda terima pesan pemberitahuan tilang elektronik lewat whatsapp waspada;you receive an electronic ticket notification message via whatsapp waspada;0
tau sudah mulai laku polisi tdk tilang tempat yaa ada etle mobil jadi bener video aja bukti tinggal kirim surat tilang rumah;you know that the police have started to sell, there is a ticket, there is a car etle, so it's just a video, just sending a house ticket;0
balada etilang stop tilang tempat no pungli wujud polri presisi menindaklanjuti arah kapolri jenderal polisi listyo sigit prabowo kait stop pungli dirlantas polda jatim kombes pol muhammad taslim chairuddin s i k m h;balladi etop stop ticket place no pungli forms of police precision following up on the direction of national police chief general police listyo sigit prabowo hook stop pungli dirlantas east java regional police commission;1
satlantas polres prabumulih sosialisasi etle aplikasi smart city dulur kito;satlantas polres prabumulih socialization etle application smart city dulur kito;1
baru hari terap etle mobile jaring puluh ribu langgar;just the day of therapy etle mobile netuh thousand lagger;0
ditlantas polda metro jaya launching etle mobile aplikasi layan;ditlantas polda metro jaya launching etle mobile application service;0
terap tilang elektronik ikut cctv etle pasang disumenep;electronic ticket terporns join cctv etle installing interep;0
kalau sangkut kasus yg libat hilang cctv tp kalau utk masyarakat sipil sampe tilang elektronik cvtv standby terus;if it is involved in the case that is loss of cctv but if for civilians until the electronic ticket cvtv standby continues;0
satlantas polrestabes palembang genjar sosialisasi tilang etle aplikasi smart city dulur kito;satlantas polrestabes palembang graw grawn socialization etle smart city dulur kito application;1
jumlah dakgar lantas lama x jam tercapture kamera etle;the amount of dakgar then long x hour is captured by the etle camera;-1
sistem tilang elektronik electronic traffic law enforcement etle jadi fokus utama tilang bandar lampung ikut cara bayar denda tilang etle;electronic traffic law enforcement etle electronic ticket system so the main focus of the bandar lampung ticket is to pay the etle ticket fine;1
kena tilang elektronik baru tau rasa lu;hit by an electronic ticket just know your taste;0
kayak gin kena etle gak;like gin hit etle or not;0
udah bener tilang elektronik biar ga pungli malah tolol jamaah pake copotin plat nomor warga mau nya apa sih;already really electronic tickets so that they don't extort even stupid pilgrims using the residents' number plates what do you want;-1
tilang elektronik kini mulai maksimal usai polisi larang tilang manual ada tiga jenis kamera etle lain etle statis etle drone etle mobile;electronic tickets are now starting with the maximum police forbid manual tickets.;0
larang tilang manual korlantas polri siap maksimal peran etle semua polda;prohibit the manual ticket of the national police korlantas ready for the maximum role of all polda etle;1
tilangetlegunakanfiturpengenalwajahbagipengendaratanpapelatnomor;tiret is used as a favorable faith;0
himbauan masyarakat mendownload aplikasi super polri app play store dapat layan online sbb adu masyarakat sim online urus stnk online tilang online etle sphp online skck online;appeal community download the super polri app application play store can serve online as fighting community sim online urus stnk online ticket online etle sphp online skck online;1
kamera pantautilang elektronik langgar lalin bal;electronic pantaut langgar lalin bal camera;0
tak hentihentinya ingat disiplin berlalulintas masih paham cara kerja tilang elektronik etle ikut jelas;inevitably remember the discipline of traffic still understands how electronic electronic tickets work clearly;1
nanti mobil tilang elektronik akan patroli muter beberapa jalan protokol ibu kota di jalan tol;later, electronic ticketing cars will patrol some of the capital city protocol roads on the toll road;0
sosialisasi etle lppl radio suara banyuasin etle rupa sistem akan catat deteksi potret langgar jalan raya lalu kamera cctv;etle lppl socialization radio suara banyuasin etle the system will note the detection of the portrait of the highway then cctv cameras;0
daftar langgar belum jangkau kamera tilang elektronik;list of langgar not reach electronic ticket camera;0
etle mobile ratarata tilang kendara hari;etle mobile arments;0
respon cepat dirlantas jalan instruksi kapolri tarik seluruh surat tilang manual direktorat lalu lintas polda metro jaya terus maksimal guna etle statis tindak langgar atur lalu lintas sendiri;response to the rapid dired by the national police chief instruction pull all manual ticket directorate of traffic directorate of the jakarta metropolitan police continues to be optimal for etle static acts of traffic set action;1
sekarang udah tilang elektronik yaa;now it's an electronic ticket;0
hallo nawak ngerab yuk cek kendara mu kena tilang elektronik tidak simak infografis atas;hello nawak, let's check your vehicle to get an electronic ticket not refer to the upper infographic;0
laku sistem etle polres probolinggo kota dukung clubmotor;probolinggo city police etle system laku supports clubmotor city;0
apel pagi polresta serang kota waka satlantas polresta serang kota iptu ade komarudin s h pimpin laksana apel pagi beru informasi kait ada tilang elektronik wilayah kota serang kamis desember;apple morning polresta serang city waka satlantas serang polresta city iptu ade komarudin s he lead apple in the morning with hook information there is an electronic ticket area of ​​serang city thursday december december;0
mekanisme etle electronic traffic law enforcement yang kita tahu mulai tanggal november sat lantas polres bengkulu selatan laku tindak langgar lalu lintas etle electronic traffic law enforcement;mechanism of etle electronic traffic law enforcement that we know from november sat lantas south bengkulu police station sells acts of traffic ethle electronic traffic law enforcement;0
polda metro jaya siap kamera etle mobile ruas jalan ibu kota belum jangkau pasang etle statis;polda metro jaya ready to camera etle mobile roads of the capital city;1
sambut baik bijak tilang elektronik kompolnas edukasi masyarakat tertib berlalulintas;welcome wise wise electronic ticket kompolnas education in an orderly traffic community;1
stop tilang manual dirlantas polda sulbar maksimal tilang etle mobile;stop manual dirlantas sulbar dirlantas tire;0
ipda kanit regident serta camat personil damping personil pataka sat lantas laksana giat sosialisasi etle aplikasi smart city banyuasin dulur kito seluruh lurah kepala desa;ipda kanit regident and sub -district head of personnel damping personnel pataka sat lantas like the active socialization of the banyuasin smart city application, dulur kito, all village head village heads;1
fotoen ae kirimen etle gawe atur langgar dewe langgar ono ae alasane;photograph ae seeden ethle gawe autur langgar dewe langgar ono ae reason;0
satlantas polres blitar kota efektif etle incar;satlantas police blitar city effective etle forest;1
hrsnya kan tinggal tilang elektronik kenapa hrs rusakboleh emang ngerusak gitu;the need to stay electronic tickets why should i have damaged it;0
polda metro siap unit kendara etle mobile;polda metro ready to kendara etle mobile unit;1
bos gw dapet surat tilang etle kata lari tol cikampek km trus barusan bingung di bawah ngapain gw lewat bawah kynya salah ni gw ga pernah lewat bawah semenjak mbz cuman lari biasa minimal gws;boss i got a ticket for the ethle word running the cikampek toll road then just now confused what to do under the bottom of the wrong ky i have never passed down since mbz only runs normally at least gws;-1
tak punya sim catat database tilang elektronik;do not have a sim note an electronic ticket database;0
imigrasi imbau masyarakat sewa kendara wna berhatihati kantor imigrasi kelas i khusus tpi batam sama polda pulau riau laku integrasi data etilang sistem manajemen informasi imigrasi simkim;imigration impau sumpers rent a foreigner, a class i class i immigration office, tpi batam and riau island regional police, etilang data integration of immigration information management system simkim;0
kamera tilang elektronik bakal buat lebih canggih teks kendara tak punya sim;electronic ticketing cameras will make more sophisticated kendara texts do not have a sim;1
polda metro jaya ingat janji pemprov dki soal kamera etle;polda metro jaya remembers the promise of the dki jakarta provincial government about etle camera;0
apel pagi polresta serang kota waka satlantas polresta serang kota iptu ade komarudin s h pimpin laksana apel pagi beru informasi kait ada tilang elektronik wilayah kota serang kamis;apple morning polresta serang city waka satlantas polresta serang city iptu ade komarudin s he lead apple in the morning with hook information there is an electronic ticket area of ​​serang city thursday thursday;0
balada etilang stop tilang tempat no pungli;balaradi etikeng stop ticket place no pungli;0
sampai instruksi kapolri soal maksimal tilang elektronik kapolda lampung sambang polresta;until the national police chief's instruction about the maximum electronic ticket of the lampung police chief sambang polresta;0
etle yap kronologi duls nilang nya gimana;etle yap chronology what is the nilang;0
raka sir aavi cmnt karo chho ena krta aavi tweetu karvanu bandh kar dyo etle janta sukhi rye;raka sir aavi cmnt karo chho ena krta aavi tweetu karvanu bandh kar dyo eth janta sukhi rye;0
akhir kapolri tegas tangan masalah pungli dlm tilang dgn etilang polisi tak boleh laku tilang manual cegah pungli jadi;at the end of the national police chief, the hands of extortion problems in the ticket with the police must not sell manual tickets to prevent extortion so;0
jalan protokol pwdd dah pasang etle blitz kamera heboh banget kalo lewat asa jepret ama banyak paparazzi;the pwdd protocol road has installed the ethle blitz camera is very excited if it is through the hope of snaps with many paparazzi;1
lima titik baru kamera etle kota bengkulu jangan langgar;five new points of bengkulu city etle camera don't break;1
voice msg muk etle badhu thayi jashe;voice msg muk ether badhu thayi jashe;0
polisi uji coba tindak langgar lalu lintas guna tilang elektronik gerak etle mobile wilayah jakarta uji coba laksana besok;police test acts of traffic action for electronic ticket etle mobile jakarta trials trials tomorrow;1
terap etle instansi kait masyarakat kota pagar alam;terpap etle agency for the hooks of the city of pagar alam;0
selamat pagi sobat polri sumenep nih info kait etleelectronic traffic law enforcement selalu patuh atur lalu lintas sobat polri mari cipta jawa timur tertib lalu lintas;good morning friend, sumenep polri, info on ethleelectronic traffic law enforcement;1
sobat polri ini mekanisne e t l e alias tilang elektronik;friend polri is mechanical e t l e alias electronic ticket;0
kalau mau pake alat semua jukir yg dekat area alat mending tiada ngurus keluar masuk parkir sendiri polisi yg jalan kalo ga tiket langsung tilang elektronik;if you want to use all the tools near the area near the device area, it doesn't take care of the parking and parking in and out of the police who goes if you don't get an electronic ticket directly;1
polda metro jaya kan lemah sistem tilang elektronik;polda metro jaya is weak;-1
akhir desember tiga kamera etle badung selesai siap operasi;at the end of december, three etle badung cameras are ready for surgery;1
polri bakal guna fitur kenal wajah face recognition tilang kendara pelat guna kamera tilang etle;the national police will use the face recognition face recognition of the vehicle for the etle ticket camera;0
sy kena tilang elektronik tgl okt sdh konfirmasi website etle korlantas tgl okt sdh resi tp sd skrg sy blm dpt jelas tahap lanjut klo sesuai info di email wa kode bayar tilang tp sd skrg gak mohon bantu cc;i got an electronic ticket on the oct oct on the etle korlantas website on the oct, the receipt, but now i can't be clear, if according to the info in the email wa, the ticket payment code, but now, i don't please help cc;1
sejak dersember kendara jerat etle padang;since dersember kendara branch etle padang;0
contoh jawab mobil plat bxxxxyz tsb pd tgl jam lokasi terobos lampu merah lampu lalu lintas sangat bahaya bantu instansi kait sbg tilang data etle terimakasih konfirmasi;example answer bxxxxyz plate car on the dated location of the location breakdown of red lights traffic lights are very dangerous to help hooks as a ticket ethle thank you confirmation;-1
mun masrakat libat dina proses tilang elektronik basis komisi sigana dapat negara luar pajak bakal naik foto video facebook foto prfmnews tos ngabutikeun mampu masrakat dina ngarekam langgar keluh;munrakat libat dina electronic ticket process basis commission sigana can state tax state will take a photo of facebook video photos profmnews tos ngabungikeun able to machine;1
pertama kali surat etilang;the first time the ethilang letter;1
giat kampanye sosialisasi etle electronic traffic law enforcement masyarakat kota prabumulih senin oktober;enterprising campaign ethle electronic traffic law enforcement community prabumulih city monday october;0
kamera etle mobile atap mobil dinas patroli polisi lalu lintas polda metro jaya milik lensa hadap bagi depan belakang;etle mobile camera roof of the metro jaya police traffic police patrol office.;0
ampun apa cm wakanda smkin canggih smkin repot rakyat nya kena tilang etle gdpt pemberitahuan stnk kena blokir mw bayar dtg kantor nya yg jarak nya jauh bgt dr tempat gue tinggal ngantri lama hrs byr via bank gak bs via mbanking;gosh, what's the progress, all the sophisticated people, the people are getting a ticket to get a ticket, the notification of the vehicle registration;1
satlantas polresta bandung terap tega hukum langgar lalu lintas elektronik upa etle mobile wilayah hukum polresta bandung ayo patuh tertib lalu lintas;satlantas polresta bandung terrapa thanks to the legal of the electronic traffic electronic ethle mobile area of ​​the bandung police legal region come on obedient traffic order;1
operasi zebra resmi mulai simak sasar langgar tilang elektronik kamera etle;operation zebra officials start seeing sasar langgar electronic ticket etle camera;0
bhabinkatibmas negeri batu merah menghimbau kendara sepeda motor r pakai helm sni sekaligus edukasi si kendara laku sistem tilang elektronik para langgar lalu lintas jalan raya;bhabinkatibmas negeri batu merah appealed to kendara motorbike r wear sni helmet as well as education of the vehicle for the behavior of the electronic ticket system for the traffic traffic traffic;0
bulan sistem etle kota bogor catat ribu langgar;bogor city etle system month record thousand langgar;0
plat jakpus an pt mati bulan waktu kena tilang elektronik tol;central jakarta plate pt mati bulan month when hit by an electronic ticket toll;0
polres seluma resmi terap tilang etle;seluma polres official ticket ticket etle;0
baru tiga hari polisi guna etle mobile ada ribu kemudi kena;for only three days the police for etle mobile there are thousands of steering wheel;0
kamis desember serah simbolis kamera etle mobile hanheld kapolda sumbar irjen pol suharyono s i k s h apel gelar pasu ops lilin lapang imam bonjol kota padang;thursday december handover symbolic camera etle mobile hanheld west sumatra regional police chief inspector general suharyono s i k s h apel holds pasu ops lapang lapang bonjol candidate padang city;1
jumlah dakgar lantas lama x jam tercapture kamera etle handheld;the amount of dakgar then long x hour is captured by the etle handheld camera;-1
sat lantas polres empat lawang giat sosialisasi etle aplikasi smart city;sat lantas polres empat lawang enth ethle socialization of smart city applications;1
babinkamtibmas desa langkan aiptu akhmaf sayuti ada sanjo tatap muka masyarakat desa langkan sekaligus kenal terap etle tertib berlalulintas;babinkamtibmas desa lukang aiptu akhmaf sayuti there is a face -to -face people at the same time as well as knowing the orderly ethle of traffic;0
laku tilang non manual etle mulai laku peran deteksi langgar kini laku mobil incar data jadi turun jumlah langgar guna etle sebab semua langgar deteksi incar adm;non -manual etle ticket behavior began to sell the role of detection of the langgar now the caring car is after the data to fall down the number of langgar for etle because all the detection of targets are targeted adm;-1
jenis langgar bakal kena tilangelektronik;the type of langgar will be subject to telepectronics;-1
sepakat nih kalo memang laku tilang elektronik pak;agreed if it did sell electronic tickets, sir;0
bogor ribu orang jaring tilang elektronik mobile;bogor thousand people mobile electronic ticket net;0
tilang elektronik resmi laku kota padang mulai hari;the official electronic ticket sells in the city of padang starting day;0
kena tilang etle bisa datang sidang;hit by a ticket etle can come a trial;0
polda sumatera selatan polres oku selatan polsek muaradua bripka muhlisin bhabinkamtibmas briptu wahyu nur hidayat bhabinkamtibmas ikut giat sosialisasi etle aula sertupol anumerta hadinata polres oku selatan;south sumatra regional police, south oku police precinct muaradua bripka muhlisin bhabinkamtibmas brigadier wahyu nur hidayat bhabinkamtibmas joined the socialization of the etle hall of the hall of anumerta hadinata, south oku police;0
teliti hampir satu tahun teliti gilir tilang elektronik hari kamu posting sosmed muka orang tolol;care for almost a year, examine the shoot electronic ticketing day you post the sosmed face of a fool;0
kapolri instruksi polisi lalu lintas tidak tilang manual minta maksimal tindak lewat tilang elektronik etle;national police chief of traffic police instructions not manual ticket asking for maximum action through electronic ticket etle;1
tilang elektronik resmi laku kota padang hari;electronic ticket official padang city;0
kle etilang bal operasi aja;just eternilang ball operating;0
data gar lantas tercapture kamera etle;data gar then etle camera eat;0
sekarang jaman udah makin canggih pake tilang elektronik aja biar gak pungli;now the era has become more sophisticated using electronic tickets so it doesn't extort;1
etilang pakai barbuk masyarakat gak nih;etilang uses the public barbuk;0
mekanisme laksana dakgar lalu lintas lalu etle elektronic traffic low enforcement dantertib lalu lintas;the mechanism is like a traffic dakgar then etle electronic traffic low enforcement and traffic;0
kasatlantas polresta bogor kota kompol galih apria jelas tahap uji coba sistem tilang elektronik etle rencana laku januari kota bogor etle guna kota bogor sifat mobile;kasatlantas bogor city police, kompol galih apria, clearly, the electronic ticket trial stage etle plan for january bogor etle city;1
data gar lantas guna helm tercapture kamera etle;gar data then for helmets with etle cameras;0
enggak takut balap liar jalan sudirman start dekat kamera etle;not afraid of wild racing jalan sudirman start near etle camera;1
masalah pakai plat nomor palsu ga pakai plat nomor rupa langgar yg sifat dasar ada plat nomor kendara salah satu syarat kendara layak operasi banyak jadi warga main dngn plat nomor ntuk hindar etle;the problem of using a fake number plate does not use a plate number in the nature of the nature there is a vehicle license plate, one of the requirements of the vehicle is worthy;-1
pasang etle ae cc trus sing ngarep corjesu pis aku tau nggowo libom isuk eh moro pas kunu libom ngarep ngriting langsung menggok dobol meh nabrak;install ether ae cc then sing corjesu pis, i know nggowo libom isuk eh moro when kunu libom ngarep ngriting immediately gets dobbol meh ngrak;0
gimana rakyat cermin jabat kalo banyak jabat jadi jahat rakyat ngecheat kalo perkara salah satu etle mulai lepas plat make nomor palsu n sengaja ngubah data;how do the people mirror the jabat if a lot of jabat becomes evil to the people if the case of one of the etle starts to release the fake number plate and deliberately change the data;-1
sanksi langgar etle warga negara asingwna;sanctions for foreign citizens;-1
polda jateng siap drone etle tilang langgar lalu lintas;central java regional police ready to drone etle traffic ticket;1
polda metro jaya siap unit kendara etle mobile;polda metro jaya ready to kendara etle mobile unit;1
teman beli bakso dekat rumah ga pakai helm tercapture etle mobile kena tilang deh;friends buy meatballs near home don't wear helmets with etle mobile etle helmets.;1
oocly sama bang udah mau mabok darat rasa kalo kmu nyetir hatihati ntar kena etilang;oocly and sir, i want to get drunk in land, if you drove, he will get careful;-1
polda metro jaya milik unit kamera etle telah tanam bawah lampu strobo mobil patroli polisi lalu lintas;polda metro jaya belonging to the etle camera unit has been planted under the lamp of the traffic police patrol car strob;0
lewat jalur cepat ga kena tilang elektronik deket bunderan cibiru;through the fast lane not hit by an electronic ticket near the cibiru roundabout;1
kapolda metro jaya pantau pelat rf langgar lewat etle kasih banyak biar jera;metro jaya regional police chief monitor rf langgar plate through ethle kasih a lot so that it is deterrent;0
tilang elektronik polda metro jaya aju unit etle mobile pemprov dki;electronic ticket polda metro jaya aju dki provincial government etle mobile unit;0
update tilang etle tanggal desember;etle ticket update date december;0
polda metro jaya kembang etle deteksi wajah kendara tak punya sim;polda metro jaya kembang etle detection of kendara face do not have a sim;0
pataka sosialisasi etle;pataka etle socialization;0
kapolri minta korlantas optimal tilang elektronik hindar pungli korlantas polri optimal tilang elektronik etle statis maupun mobile kurang tilang manual hindar jadi pungut liar pungli;the national police chief asks for the optimal korlantas electronic too tungli tungli korlantas polri optimal electronic ticket etle static and mobile lack of hindar manual so wild pungli;1
kapan etle min rel jalan garuda;when is etle min rail road garuda;0
bko lantas polsek kunto darussalam melaks giat gakkum lantas humanis dg manfaat etle wilhum polsek kunto darussalam;bko then the kunto darussalam police station is actively gakkum and then humanist with the benefits of etle wilhum kunto darussalam police station;-1
polda metro jaya luncur kendara etle mobile ganti tilang manual;polda metro jaya luncur kendara etle mobile change manual ticket;0
emang ap yg harap dr negara serba fotocopy etilang jg sama ajah bayar mah bagai option online gilir buat nebus yg tahan ya tetep print bukti bayar pakai kertas a emang sistem kagak record apa gmn sih;it is really the one who hopes that from the all -photocopying country the same is the same as paying like an online option to turn on for a resistant who can be resistant, but still print proof of paying using paper a, the system is not recorded, how about;1
lalu tilang elektronik ditlantas polda kepri bisa tindak wna langgar lalu lintas;then the electronic ticket of the riau islands police ditlantas can act a traffic foreigner;0
kalau kena etilang jadi ga;if you get eternal, it's not;0
progres bangun infrastruktur etle kab mus banyuasin capai sebentar lagu muba terap etilang;progress building infrastructure etle mus mus banyuasin district reaches for brief songs muba terap etilang;0
kata tilang elektronik;said electronic ticket;0
selamat pagi sobat polri nih info kait etleelectronic traffic law enforcement selalu patuh atur lalu lintas sobat polri mari cipta jawa timur tertib lalu lintas;good morning friend, friend of the national police, info on ethleelectronic traffic law enforcement;1
mungkin bagus buat mata kamera etle mungkin;maybe it's good for the etle camera eyes possible;1
kapolri perintah hapus tilang manual semua etle;national police chief order to remove manual tickets all etle;0
nah adik sanak segalo kalo ado belum tau apo etle electronic traffic law enforcement cubo simak dulu video iko ado sedikit penjelasanyo moga adik sanak segalo paham yo;well, sakan segalo's sister, if you don't know apo etle electronic traffic law enforcement cubo, see the video of iko ado a little explanation.;-1
etilang;etilang;0
sosialisasi etle elektronic trafic law enforvement ogan komering ilir mengantisiapasi kurang langgar lalu lintas ringan tangan beri baik;socialization of etle electronic traffic law enforvement ogan komering ilir anticipates lack of violation of light traffic, give a good hand;1
tilang manual larang polres tuban laku etle;manual ticket trought tuban laku etle police station;0
salah jangan tiru yah kamu kena tilang elektronik kira kira yang pernah jumpa ini gak;it's wrong, don't copy it, you're hit by an electronic ticket;-1
sosialisasi etle aplikasi smart city banyuasin dulur kito akp kasat lantas polres banyuasin hari rabu desember;etle socialization of smart city application banyuasin dulur kito akp kasat lantas banyuasin police station wednesday december;1
udah gt yg br dsetujui hibah tilang elektronik yg belum tp kan yah nama dapur tempo tetap ngebul jd gt deh;already gt who has agreed to an electronic ticket grant that hasn't been yet but the name of the kitchen is still stuck so it is gt;0
iring tegas tugas banyak titik etle itu hilang;the task of the task of many ethle points is lost;1
aksi orang pria iseng tunjuk sim stnk jalan tangkap kamera etle begajah sukoharjo kota selasa siang;the action of the man idly pointing at the sim stnk jalan catching camera etle begajah sukoharjo city tuesday afternoon;1
baik terimakasih tanya point r plat nomor kendara ganti warna putih ini dasar pol nomor tahun pasal c nomer o paragraf k cok ubah warna jadi putih tuju efektif terap electronic traffic law enforcement etle;good thanks to the point r plate plate numbers of white change this white color basics of pol number c article c number o paragraph k brown change color to white effective effective electronic traffic law enforcement etle;1
masif terap tilang elektronik kapolres sumenep harap prilaku berlalulintas beruhab;massive electronic ticket correctioners sumenep hope for traffic behavior;0
tilang etle pny lemah gak cek stnksim kendara padahal byk kendara khusus datang jkt yg gak pny sim stnk kend mati tilang scr etle hny batas pd langgar lalin;etle pny ticketing is not weak, not checking the vehicle for the vehicle, even though the special vehicle comes, who comes;1
tilang manual hilang ganti etle polisi tetap henti langgar ini;manual tickets lost change etle police still stopped violating this;0
baru sadar apa gimana kalo etle ga efektif;just realized what if etle is not effective;-1
kita dukung sukses program etle mobile aman selamat tertib lancar lalu lintas;we support the success of the etle mobile safe program, happy orderly in a smooth traffic;1
mulai besok tilang elektronik bas ponsel terap pekanbaru;starting tomorrow the pekanbaru bas electronic bass ticket;-1
etle tanpa pandang bulu ga sih min;etle indiscriminately or not, min;0
cara cek kendara kena tilang elektronik tidak;how to check the vehicle hit by an electronic ticket;0
smenjak etilang jarang banger liat polisi nongkrong d pospol;all the ethilang rarely banged the police to hang out in the postpol;1
kamis turut damping kapolri jenderal pol drs listyo sigit prabowo hadir syukur hari lalu lintas bhayangkara dan luncur etle tahap lapang korlantas polri jakarta;thursday participated in the national police chief general pol drs listyo sigit prabowo present gratitude traffic day bhayangkara and luncur etle stage korlantas polri jakarta;1
sekarang platnya putih bang biar lebih mudah tangkap kamera tilang elektronik;now the plate is white, so it's easier to catch an electronic ticket camera;0
guru besar ui apresiasi bijak kapolri kait terap tilang elektronik turut bijak bisa cegah pungli;professor of ui wise appreciation of the national police chief hook electronic ticket tracing wisely can prevent extortion;1
kota domisili ku gak pol jejer pagipagi atur arus lalin mungkin karena udah etle sibuk pantau langgar macet masa bodo;the city of my domicile is not polly in the morning in the morning set the traffic flow maybe because it's already busy monitoring the traffic jams of the bodo;1
tilang akan kena sifat manual belum guna tilang elektronik etle;the ticket will be subject to manual properties of the electronic ticket etle;-1
operasi etle mobile anggota turjagwali sat lantas polres blitar laksana giat patroli jalur rawan laka tindak langgar guna etle mobile incar jalan raya kanigorosutojayan stop langgar stop celaka;ethle mobile operation member of turjagwali sat lantas blitar police laksana patrol patrol laka laka lakar lakar guna etle mobile toure jalan raya kanigorosutojayan stop langgar stop snapak;0
satlantas polres tangerang selatan siap laku tilangetle;south tangerang police traffic unit is ready to sell tilangetle;1
ditlantas polda metro jayabisa kena tilang kendara motor laku giat balap liar jlnt casablanca jakarta selatan tak perlu tilang elektronik tindak laku lewat tilang manual via;ditlantas polda metro jayabisa hit by a motorbike motorbike running wild racing jlnt casablanca south jakarta does not need an electronic ticket acts through manual tickets via;1
